Start,End,Text,Character,SentenceIndex,vaderNeg,vaderNeu,vaderPos,vaderCompound,roBERTaNeg,roBERTaNeu,roBERTaPos,roBERTaMajorSentiment,vaderMajorSentiment
1423.132,1426.635,"lump seen ct scan , got mri done .",Chae Song-hwa,382,0.0,1.0,0.0,0.0,0.0793027,0.82137537,0.099321924,Neutral,Neutral
1428.262,1431.265,"unfortunately , looks like might cancerous ,",Chae Song-hwa,383,0.304,0.38,0.316,0.0258,0.9180505,0.07358575,0.0083637135,Negative,Neutral
1431.348,1432.975,'ll biopsy .,Chae Song-hwa,384,0.0,1.0,0.0,0.0,0.21327509,0.67844516,0.10827981,Neutral,Neutral
1436.061,1437.855,"n't young ,",Chae Song-hwa,385,0.0,1.0,0.0,0.0,0.25646654,0.5700214,0.17351201,Neutral,Neutral
1437.938,1440.607,"location tumor n't ideal ,",Chae Song-hwa,386,0.729,0.271,0.0,-0.6571,0.7406154,0.23857725,0.020807372,Negative,Negative
1440.691,1443.11,'ll quite difficult remove surgically .,Chae Song-hwa,387,0.411,0.589,0.0,-0.4201,0.421554,0.5431831,0.03526288,Neutral,Neutral
1444.528,1448.532,must 've experiencing severe headaches though .,Chae Song-hwa,388,0.342,0.658,0.0,-0.3818,0.6178384,0.358193,0.023968602,Negative,Neutral
1448.866,1450.451,endure pain ?,Chae Song-hwa,389,0.767,0.233,0.0,-0.5106,0.2821742,0.6872496,0.030576209,Neutral,Negative
1452.494,1454.913,"treated surgery , doctor ?",Secondary,390,0.0,1.0,0.0,0.0,0.1654467,0.800757,0.03379627,Neutral,Neutral
1455.539,1459.501,", needs chemotherapy radiation therapy .",Chae Song-hwa,391,0.0,1.0,0.0,0.0,0.5597973,0.41752613,0.022676585,Negative,Neutral
1459.585,1462.254,", need biopsy confirm diagnosis .",Chae Song-hwa,392,0.0,1.0,0.0,0.0,0.17658217,0.7890042,0.034413643,Neutral,Neutral
1462.337,1465.841,"'m suspecting 's neuroglioma . 'm right ,",Chae Song-hwa,393,0.254,0.746,0.0,-0.1779,0.48640355,0.48563308,0.027963398,Negative,Neutral
1465.924,1467.718,"'s bad like grade one two ,",Chae Song-hwa,394,0.35,0.4,0.25,-0.25,0.9131883,0.07793591,0.008875809,Negative,Neutral
1467.801,1470.387,survival rate high . even radiation therapy .,Chae Song-hwa,395,0.0,1.0,0.0,0.0,0.092414804,0.69395393,0.21363133,Neutral,Neutral
1470.471,1473.015,"'s grade three four ,",Chae Song-hwa,396,0.0,1.0,0.0,0.0,0.09116965,0.8020852,0.10674517,Neutral,Neutral
1474.016,1476.56,'ll combine chemotherapy radiation therapy .,Chae Song-hwa,397,0.0,1.0,0.0,0.0,0.19816765,0.7676741,0.034158252,Neutral,Neutral
1477.311,1478.395,recurrence rate,Chae Song-hwa,398,0.0,1.0,0.0,0.0,0.16226979,0.7526313,0.085098855,Neutral,Neutral
1478.479,1481.315,survival rate substantially lower .,Chae Song-hwa,399,0.454,0.546,0.0,-0.3597,0.3217632,0.60685563,0.07138115,Neutral,Neutral
1482.357,1483.484,gosh .,Secondary,400,0.0,1.0,0.0,0.0,0.44641957,0.45662946,0.09695097,Neutral,Neutral
1484.777,1485.944,?,Secondary,401,0.0,0.0,0.0,0.0,0.20457315,0.68945074,0.10597605,Neutral,Positive
1486.57,1487.738,mom .,Secondary,402,0.0,1.0,0.0,0.0,0.17956272,0.6533946,0.16704266,Neutral,Neutral
1488.781,1489.656,mom .,Secondary,403,0.0,1.0,0.0,0.0,0.17956272,0.6533946,0.16704266,Neutral,Neutral
1490.073,1492.534,"gosh , poor mom .",Secondary,404,0.608,0.392,0.0,-0.4767,0.8096161,0.16808555,0.022298392,Negative,Negative
1493.368,1494.411,'s okay .,Secondary,405,0.0,0.345,0.655,0.2263,0.01946015,0.30033177,0.680208,Positive,Positive
1495.579,1499.041,"'ve lived long enough , 'm fine .",Secondary,406,0.0,0.735,0.265,0.2023,0.015096108,0.24818778,0.73671615,Positive,Neutral
1499.124,1500.876,"gosh , n't want hear .",Secondary,407,0.289,0.711,0.0,-0.0572,0.81307,0.16888013,0.018049842,Negative,Neutral
1502.669,1506.256,"oh , ma'am . treated .",Chae Song-hwa,408,0.0,1.0,0.0,0.0,0.20118572,0.7435705,0.055243794,Neutral,Neutral
1506.34,1508.425,"please n't cry ... oh , .",Chae Song-hwa,409,0.0,0.382,0.618,0.5932,0.22637458,0.65095496,0.12267045,Neutral,Positive
1510.886,1513.43,"first , let 's get admitted biopsy .",Chae Song-hwa,410,0.0,0.781,0.219,0.1027,0.12966156,0.76316005,0.10717839,Neutral,Neutral
1513.514,1516.642,'ll explain plan detail results .,Chae Song-hwa,411,0.0,1.0,0.0,0.0,0.026378194,0.88248354,0.09113822,Neutral,Neutral
1517.976,1519.561,need stay strong mother .,Chae Song-hwa,412,0.0,0.476,0.524,0.5106,0.015213977,0.34738582,0.6374002,Positive,Positive
1520.145,1523.065,"'m sorry , doctor .",Secondary,413,0.394,0.606,0.0,-0.0772,0.5096711,0.44024113,0.050087713,Negative,Neutral
1523.649,1524.858,thank .,Secondary,414,0.0,0.0,1.0,0.3612,0.04915872,0.6146238,0.3362175,Neutral,Positive
1526.193,1527.361,thank .,Secondary,415,0.0,0.0,1.0,0.3612,0.04915872,0.6146238,0.3362175,Neutral,Positive
1534.785,1536.495,feel bad .,Chae Song-hwa,416,0.778,0.222,0.0,-0.5423,0.81370986,0.16606776,0.020222304,Negative,Negative
1539.331,1543.46,"way , patient 's daughter . n't look familiar ?",Chae Song-hwa,417,0.0,1.0,0.0,0.0,0.3155107,0.64488286,0.03960644,Neutral,Neutral
1544.67,1546.421,feel like 've seen somewhere .,Chae Song-hwa,418,0.0,0.615,0.385,0.3612,0.06718459,0.8012425,0.13157293,Neutral,Neutral
1547.13,1550.175,kangwoon medical center pediatric icu,Secondary,419,0.0,1.0,0.0,0.0,0.03864325,0.91452086,0.046835903,Neutral,Neutral
1552.845,1555.013,"gosh , another skin tear ?",Secondary,420,0.0,1.0,0.0,0.0,0.66505146,0.31731415,0.017634373,Negative,Neutral
1556.974,1560.435,"doctor , last one took long time heal .",Secondary,421,0.0,1.0,0.0,0.0,0.35701343,0.58772945,0.055257082,Neutral,Neutral
1560.686,1561.728,goodness .,Secondary,422,0.0,0.0,1.0,0.4588,0.024299005,0.32578576,0.6499152,Positive,Positive
1562.896,1564.94,"minyeong , must stinging .",Secondary,423,0.0,1.0,0.0,0.0,0.1299597,0.73772824,0.13231206,Neutral,Neutral
1565.232,1568.11,"'ll tell . skin delicate ,",Secondary,424,0.0,0.714,0.286,0.0516,0.034520496,0.79695123,0.16852836,Neutral,Neutral
1568.277,1569.903,long .,Secondary,425,0.0,1.0,0.0,0.0,0.17585625,0.6217189,0.20242488,Neutral,Neutral
1569.987,1571.572,"daughter feel pain , know .",Secondary,426,0.524,0.476,0.0,-0.5106,0.46788913,0.48582724,0.046283636,Neutral,Negative
1572.656,1574.283,"right , 'll careful .",Secondary,427,0.0,0.556,0.444,0.1531,0.067377806,0.7184414,0.21418087,Neutral,Neutral
1575.367,1576.702,professor ?,Secondary,428,0.0,1.0,0.0,0.0,0.17824244,0.74612117,0.07563641,Neutral,Neutral
1577.327,1581.081,prescribed yesterday different got last month .,Secondary,429,0.0,1.0,0.0,0.0,0.077172846,0.8609921,0.061834987,Neutral,Neutral
1581.665,1585.669,takes vitamin k traces elements every thursday . n't anymore ?,Secondary,430,0.0,0.761,0.239,0.296,0.09601351,0.86928284,0.034703612,Neutral,Neutral
1586.503,1588.38,"blood tests ,",Secondary,431,0.0,1.0,0.0,0.0,0.22451822,0.6358668,0.13961497,Neutral,Neutral
1588.463,1591.55,used draw 30ml . need 70ml ?,Secondary,432,0.0,1.0,0.0,0.0,0.09656647,0.8582825,0.045150995,Neutral,Neutral
1591.633,1594.845,'s already exhausted . explained everything .,Secondary,433,0.385,0.615,0.0,-0.3612,0.7389139,0.2238857,0.037200376,Negative,Neutral
1596.221,1598.807,minyeong longer ... minyeong .,Ahn Jeong-won,434,0.0,1.0,0.0,0.0,0.028799813,0.8084152,0.1627851,Neutral,Neutral
1603.312,1604.521,"hi , minyeong .",Ahn Jeong-won,435,0.0,1.0,0.0,0.0,0.024804087,0.76258934,0.21260658,Neutral,Neutral
1606.315,1609.276,"doctor , prescription change ?",Secondary,436,0.0,1.0,0.0,0.0,0.13459413,0.8184112,0.046994735,Neutral,Neutral
1609.776,1612.696,"last month , tpn drip 16 hours last month .",Secondary,437,0.0,1.0,0.0,0.0,0.047613382,0.8929009,0.0594858,Neutral,Neutral
1612.779,1614.197,shorter ?,Secondary,438,0.0,1.0,0.0,0.0,0.12156359,0.811091,0.06734542,Neutral,Neutral
1615.282,1619.745,n't think looks like 's trouble breathing ?,Secondary,439,0.49,0.51,0.0,-0.5873,0.363043,0.59887683,0.038080186,Neutral,Neutral
1620.412,1623.957,keeps grimacing . something must bothering .,Secondary,440,0.625,0.375,0.0,-0.6124,0.3983365,0.56938046,0.032283034,Neutral,Negative
1626.251,1629.588,"ma'am , minyeong n't strength hold much longer .",Ahn Jeong-won,441,0.305,0.695,0.0,-0.3875,0.37728158,0.57642716,0.04629123,Neutral,Neutral
1631.715,1633.425,"'m sure dr. jo already told ,",Ahn Jeong-won,442,0.0,0.685,0.315,0.3182,0.10065634,0.80196756,0.097376086,Neutral,Neutral
1635.844,1637.679,start mentally preparing,Ahn Jeong-won,443,0.0,1.0,0.0,0.0,0.15747783,0.73173827,0.11078397,Neutral,Neutral
1637.763,1640.057,'s problem ? everything told .,Secondary,444,0.474,0.526,0.0,-0.4019,0.5065589,0.46188816,0.03155292,Negative,Neutral
1640.682,1642.434,great yesterday .,Secondary,445,0.0,0.196,0.804,0.6249,0.005723159,0.06404286,0.93023396,Positive,Positive
1643.936,1645.145,vitals good yesterday ?,Ahn Jeong-won,446,0.0,0.167,0.833,0.6124,0.010999339,0.59578454,0.39321616,Neutral,Positive
1645.812,1649.149,today . doctors rarely see .,Secondary,447,0.0,1.0,0.0,0.0,0.38474402,0.5332727,0.0819833,Neutral,Neutral
1649.232,1650.817,know much better . 'm mother .,Secondary,448,0.0,0.58,0.42,0.4404,0.11548456,0.52812284,0.35639256,Neutral,Neutral
1650.901,1653.904,'ll dr. jo monitor day today .,Ahn Jeong-won,449,0.0,1.0,0.0,0.0,0.016413733,0.8714342,0.112152,Neutral,Neutral
1654.571,1656.114,call right away anything happens .,Ahn Jeong-won,450,0.0,1.0,0.0,0.0,0.11572888,0.75306,0.13121107,Neutral,Neutral
1657.032,1657.95,"yes , sir .",Secondary,451,0.0,0.27,0.73,0.4019,0.060309533,0.5365327,0.40315786,Neutral,Positive
1660.452,1661.453,minyeong .,Secondary,452,0.0,1.0,0.0,0.0,0.08549691,0.7211417,0.19336143,Neutral,Neutral
1662.829,1664.039,minyeong .,Secondary,453,0.0,1.0,0.0,0.0,0.08549691,0.7211417,0.19336143,Neutral,Neutral
1664.373,1666.375,'m sorry .,Secondary,454,0.565,0.435,0.0,-0.0772,0.5241156,0.4061268,0.06975763,Negative,Negative
1667.0,1668.418,"'m sorry , minyeong .",Secondary,455,0.394,0.606,0.0,-0.0772,0.48930192,0.4582951,0.052403,Negative,Neutral
1669.294,1672.422,'m sorry suffer like .,Secondary,456,0.578,0.12,0.301,-0.3182,0.7350275,0.23842828,0.026544258,Negative,Negative
1673.715,1675.008,"'m really sorry , minyeong .",Secondary,457,0.347,0.653,0.0,-0.1513,0.642273,0.3169421,0.040784847,Negative,Neutral
1676.426,1678.095,"sweet daughter , 'm sorry .",Secondary,458,0.206,0.317,0.476,0.4019,0.44713682,0.48181078,0.07105239,Neutral,Positive
1678.178,1679.888,authorized personnel,Secondary,459,0.0,1.0,0.0,0.0,0.21288723,0.67972887,0.10738396,Neutral,Neutral
1680.931,1682.933,bp low ? much norepinephrine use ?,Secondary,460,0.381,0.619,0.0,-0.3527,0.22675031,0.74790925,0.025340395,Neutral,Neutral
1683.016,1685.268,'re scaling . 'll !,Secondary,461,0.0,1.0,0.0,0.0,0.043931212,0.76950103,0.18656772,Neutral,Neutral
1724.975,1728.395,son waiting liver transplant .,Secondary,462,0.0,1.0,0.0,0.0,0.25080466,0.7085916,0.040603798,Neutral,Neutral
1728.979,1732.774,see . 's looked familiar .,Chae Song-hwa,463,0.0,1.0,0.0,0.0,0.04581777,0.65231484,0.3018674,Neutral,Neutral
1734.818,1737.571,hospital time six months .,Secondary,464,0.0,1.0,0.0,0.0,0.09265847,0.8006771,0.106664315,Neutral,Neutral
1738.155,1739.823,practically lived .,Secondary,465,0.0,1.0,0.0,0.0,0.113854855,0.7113763,0.17476882,Neutral,Neutral
1740.907,1742.034,"three days ago ,",Secondary,466,0.0,1.0,0.0,0.0,0.13614579,0.76962787,0.09422632,Neutral,Neutral
1743.16,1745.62,condition suddenly worsened .,Secondary,467,0.592,0.408,0.0,-0.4404,0.8731053,0.11740103,0.0094936965,Negative,Negative
1747.873,1748.832,son ...,Secondary,468,0.0,1.0,0.0,0.0,0.17489569,0.72680455,0.098299794,Neutral,Neutral
1751.877,1753.67,guess give .,Secondary,469,0.0,1.0,0.0,0.0,0.16933346,0.66954696,0.16111958,Neutral,Neutral
1754.171,1755.297,", n't say .",Chae Song-hwa,470,0.0,1.0,0.0,0.0,0.2671166,0.6258161,0.107067265,Neutral,Neutral
1755.881,1758.3,"ma'am , get better .",Chae Song-hwa,471,0.0,0.408,0.592,0.4404,0.041418176,0.44679108,0.5117907,Positive,Positive
1760.093,1762.345,preoccupied son illness,Secondary,472,0.574,0.426,0.0,-0.4019,0.4860692,0.48966455,0.024266208,Neutral,Negative
1762.971,1765.599,idea mother also ill .,Secondary,473,0.483,0.517,0.0,-0.4215,0.68259764,0.30462632,0.01277607,Negative,Neutral
1765.682,1767.225,'s fault .,Secondary,474,0.73,0.27,0.0,-0.4019,0.59542453,0.3636659,0.04090958,Negative,Negative
1769.061,1771.021,kind mother would think something else,Chae Song-hwa,475,0.0,0.595,0.405,0.5267,0.36420375,0.59718394,0.038612317,Neutral,Neutral
1771.813,1774.149,son critically ill ?,Chae Song-hwa,476,0.583,0.417,0.0,-0.4215,0.41194296,0.57224226,0.01581479,Neutral,Negative
1775.776,1777.694,"one blame , ma'am .",Chae Song-hwa,477,0.545,0.455,0.0,-0.34,0.36253747,0.60177845,0.035684094,Neutral,Negative
1783.867,1786.87,make dinner mom ? come home !,Secondary,478,0.0,1.0,0.0,0.0,0.06594788,0.78238875,0.15166344,Neutral,Neutral
1798.465,1799.299,doctor .,Secondary,479,0.0,1.0,0.0,0.0,0.1774591,0.6936585,0.12888242,Neutral,Neutral
1800.133,1804.387,'m pretty sure 'm unluckiest woman whole wide world .,Secondary,480,0.0,0.56,0.44,0.6705,0.8675005,0.116927534,0.01557197,Negative,Neutral
1805.013,1807.015,"put inlaws 40 years ,",Secondary,481,0.0,1.0,0.0,0.0,0.15930149,0.7747161,0.065982416,Neutral,Neutral
1807.099,1808.141,husband,Secondary,482,0.0,1.0,0.0,0.0,0.2102668,0.62252635,0.16720684,Neutral,Neutral
1808.975,1812.646,spilled every last penny darned business .,Secondary,483,0.0,1.0,0.0,0.0,0.77451366,0.20723294,0.018253407,Negative,Neutral
1813.897,1815.065,one son ...,Secondary,484,0.0,1.0,0.0,0.0,0.14392573,0.7406283,0.11544596,Neutral,Neutral
1816.483,1820.112,"heart gold , 's one got everything .",Secondary,485,0.0,1.0,0.0,0.0,0.045710143,0.5282727,0.4260172,Neutral,Neutral
1822.197,1824.157,must cursed something .,Secondary,486,0.0,1.0,0.0,0.0,0.4407355,0.5230484,0.036216144,Neutral,Neutral
1824.241,1827.119,guess 's mom son ended like .,Secondary,487,0.0,0.667,0.333,0.3612,0.24614304,0.7140734,0.039783522,Neutral,Neutral
1827.828,1828.87,'m telling .,Secondary,488,0.0,1.0,0.0,0.0,0.2127919,0.6191369,0.16807115,Neutral,Neutral
1830.539,1832.374,'ve unlucky life .,Secondary,489,0.0,1.0,0.0,0.0,0.81693643,0.15464692,0.028416682,Negative,Neutral
1834.668,1837.379,"seriously , n't even want live .",Secondary,490,0.493,0.507,0.0,-0.2316,0.8229339,0.15992868,0.01713746,Negative,Neutral
1838.505,1840.382,even one bit .,Secondary,491,0.0,1.0,0.0,0.0,0.25371423,0.6047906,0.14149514,Neutral,Neutral
1841.174,1843.051,want end life .,Secondary,492,0.0,0.606,0.394,0.0772,0.7535375,0.21991706,0.026545431,Negative,Neutral
1850.892,1852.018,doors opening .,Secondary,493,0.0,1.0,0.0,0.0,0.13718435,0.6883689,0.17444678,Neutral,Neutral
1854.938,1856.189,take next one .,Secondary,494,0.0,1.0,0.0,0.0,0.099135675,0.67441195,0.2264523,Neutral,Neutral
1856.857,1857.858,okay .,Secondary,495,0.0,0.0,1.0,0.2263,0.11996016,0.5391302,0.34090966,Neutral,Positive
1859.359,1861.069,doors closing .,Secondary,496,0.0,1.0,0.0,0.0,0.14379317,0.75161564,0.104591176,Neutral,Neutral
1889.806,1892.184,performed mom 's brain surgery .,Chae Song-hwa,497,0.0,1.0,0.0,0.0,0.54978836,0.43208295,0.018128747,Negative,Neutral
1892.267,1894.728,"n't buying coffee , way around ?",Chae Song-hwa,498,0.0,1.0,0.0,0.0,0.39704803,0.5687045,0.034247536,Neutral,Neutral
1895.312,1898.064,"dad came er night broken leg ,",Secondary,499,0.383,0.617,0.0,-0.4767,0.3752468,0.5713353,0.053417888,Neutral,Neutral
1898.148,1901.735,ran er even though night . ? iced americano ?,Secondary,500,0.0,1.0,0.0,0.0,0.1359551,0.82232183,0.04172305,Neutral,Neutral
1901.818,1903.612,good enough .,Chae Song-hwa,501,0.0,0.256,0.744,0.4404,0.03225599,0.26152354,0.70622045,Positive,Positive
1903.695,1906.281,"get something better , 'll make uncomfortable .",Chae Song-hwa,502,0.274,0.421,0.305,0.0772,0.52531195,0.38076988,0.0939182,Negative,Neutral
1906.364,1908.074,way words .,Secondary,503,0.0,1.0,0.0,0.0,0.25268066,0.61247975,0.13483952,Neutral,Neutral
1908.158,1909.576,guess er n't busy today .,Chae Song-hwa,504,0.0,1.0,0.0,0.0,0.14703983,0.72386074,0.1290994,Neutral,Neutral
1909.659,1911.494,time go convenience store .,Chae Song-hwa,505,0.0,1.0,0.0,0.0,0.03643561,0.76597023,0.19759415,Neutral,Neutral
1911.578,1913.83,watch say . never say .,Secondary,506,0.0,1.0,0.0,0.0,0.30690208,0.6261058,0.066992156,Neutral,Neutral
1913.914,1916.082,"near bupyeong ic gyeongin expressway ,",Secondary,507,0.0,1.0,0.0,0.0,0.07259095,0.8579381,0.06947099,Neutral,Neutral
1916.166,1919.669,"four vehicles , including oneton truck , collided .",Secondary,508,0.0,1.0,0.0,0.0,0.51477855,0.45938134,0.02584011,Negative,Neutral
1919.961,1922.297,"total , six people , including 52yearold truck driver ,",Secondary,509,0.0,1.0,0.0,0.0,0.17603785,0.78527695,0.038685217,Neutral,Neutral
1922.38,1924.382,got critically injured accident .,Secondary,510,0.744,0.256,0.0,-0.7003,0.716142,0.2636761,0.020181904,Negative,Negative
1924.466,1927.052,'re transferred ... 'll get soon . go .,Secondary,511,0.0,1.0,0.0,0.0,0.023917938,0.81738675,0.15869533,Neutral,Neutral
1927.135,1930.263,two said fatally injured .,Secondary,512,0.775,0.225,0.0,-0.7845,0.5985154,0.38290337,0.01858123,Negative,Negative
1930.347,1932.599,gyeongin expressway partially restricted ...,Secondary,513,0.394,0.606,0.0,-0.3818,0.21158522,0.75544715,0.032967605,Neutral,Neutral
1941.816,1943.485,found barely conscious .,Secondary,514,0.0,1.0,0.0,0.0,0.34202263,0.59154224,0.06643516,Neutral,Neutral
1943.568,1946.696,"got , bp 60 30. oxygen saturation around 70 .",Secondary,515,0.0,1.0,0.0,0.0,0.061751597,0.8487663,0.089482054,Neutral,Neutral
1951.451,1953.078,'s bled lot due scalp laceration .,Secondary,516,0.0,1.0,0.0,0.0,0.63700736,0.3425295,0.020463157,Negative,Neutral
1954.871,1957.207,get ready iv give normal saline .,Secondary,517,0.0,0.667,0.333,0.3612,0.1214964,0.74943334,0.12907022,Neutral,Neutral
1957.999,1958.833,?,Secondary,518,0.0,0.0,0.0,0.0,0.20457315,0.68945074,0.10597605,Neutral,Positive
1970.178,1971.471,doctor .,Secondary,519,0.0,1.0,0.0,0.0,0.1774591,0.6936585,0.12888242,Neutral,Neutral
1971.972,1973.181,doctor .,Secondary,520,0.0,1.0,0.0,0.0,0.1774591,0.6936585,0.12888242,Neutral,Neutral
1974.307,1977.394,son finally get surgery .,Secondary,521,0.0,1.0,0.0,0.0,0.16786762,0.76174396,0.07038836,Neutral,Neutral
1977.978,1979.771,dream ? still ca n't believe .,Secondary,522,0.0,0.667,0.333,0.25,0.51773584,0.44401214,0.038252015,Negative,Neutral
1979.854,1982.44,"almost gave , third line .",Secondary,523,0.0,1.0,0.0,0.0,0.1871795,0.70510274,0.10771775,Neutral,Neutral
1982.524,1984.818,"gosh , really happening ?",Secondary,524,0.0,1.0,0.0,0.0,0.57903326,0.38916248,0.031804245,Negative,Neutral
1985.527,1987.904,heard patients ca n't get surgery anymore .,Secondary,525,0.0,1.0,0.0,0.0,0.5105788,0.4676361,0.021785067,Negative,Neutral
1987.988,1988.905,"thank , god .",Secondary,526,0.0,0.0,1.0,0.5574,0.018621,0.27093127,0.71044767,Positive,Positive
1988.989,1992.367,"'s amazing news . 'm happy , ma'am .",Chae Song-hwa,527,0.0,0.348,0.652,0.8176,0.0012375523,0.010147196,0.9886153,Positive,Positive
1992.45,1997.289,"say , feel bad ones passed away .",Secondary,528,0.412,0.588,0.0,-0.5423,0.7730418,0.2073839,0.019574279,Negative,Neutral
2000.208,2002.46,'m sure 's okay feel happy .,Secondary,529,0.0,0.275,0.725,0.7845,0.0029275753,0.07140547,0.925667,Positive,Positive
2004.129,2006.84,guess 're selfish .,Secondary,530,0.608,0.392,0.0,-0.4767,0.6726167,0.29747027,0.029913038,Negative,Negative
2006.923,2009.426,'s son 's doctor ?,Chae Song-hwa,531,0.0,1.0,0.0,0.0,0.10247242,0.85604393,0.041483685,Neutral,Neutral
2010.593,2012.22,'s famous .,Secondary,532,0.0,1.0,0.0,0.0,0.06127634,0.52997744,0.4087462,Neutral,Neutral
2012.304,2015.849,'s show called ? good doctors . show .,Secondary,533,0.0,0.633,0.367,0.4404,0.017832449,0.39667147,0.5854961,Positive,Neutral
2015.932,2018.518,"dr. kwon sunjeong ? yes , 's right .",Chae Song-hwa,534,0.0,0.649,0.351,0.4019,0.00685463,0.27721733,0.7159281,Positive,Neutral
2018.601,2021.271,close . 's great doctor .,Chae Song-hwa,535,0.0,0.423,0.577,0.6249,0.018480657,0.23161092,0.74990845,Positive,Positive
2021.896,2025.692,wait . think 's away today though .,Chae Song-hwa,536,0.0,1.0,0.0,0.0,0.15939932,0.7842038,0.056396853,Neutral,Neutral
2025.775,2027.068,already heard news .,Secondary,537,0.0,1.0,0.0,0.0,0.2021605,0.74789387,0.049945634,Neutral,Neutral
2027.152,2029.946,'ll come back soon finishes surgery milyang .,Secondary,538,0.0,1.0,0.0,0.0,0.009895281,0.72817326,0.2619315,Neutral,Neutral
2030.03,2033.783,also said 'll operate son soon returns .,Secondary,539,0.0,1.0,0.0,0.0,0.025810538,0.9030543,0.07113517,Neutral,Neutral
2033.867,2037.203,... poor . 'll exhausted .,Secondary,540,0.737,0.263,0.0,-0.6808,0.76535654,0.20868056,0.02596284,Negative,Negative
2037.287,2038.246,see .,Chae Song-hwa,541,0.0,1.0,0.0,0.0,0.20908241,0.6057027,0.18521489,Neutral,Neutral
2038.705,2039.748,'s happening ?,Secondary,542,0.0,1.0,0.0,0.0,0.1401529,0.79640734,0.063439794,Neutral,Neutral
2040.54,2042.876,"doctor , 's another patient .",Secondary,543,0.0,1.0,0.0,0.0,0.19248854,0.73846316,0.06904828,Neutral,Neutral
2042.959,2044.878,"kid put super glue helmet ,",Secondary,544,0.0,0.506,0.494,0.5994,0.17113937,0.72286403,0.10599662,Neutral,Neutral
2044.961,2047.339,dad wore helmet idea .,Secondary,545,0.0,1.0,0.0,0.0,0.18157351,0.75779754,0.060628973,Neutral,Neutral
2047.422,2050.091,", helmet stuck head . ca n't take .",Secondary,546,0.286,0.714,0.0,-0.25,0.67881596,0.2987153,0.022468705,Negative,Neutral
2050.175,2053.553,needs looked immediately . take first ?,Secondary,547,0.0,1.0,0.0,0.0,0.14166951,0.7987368,0.059593685,Neutral,Neutral
2053.636,2056.973,'m dealing emergency case . please wait .,Secondary,548,0.292,0.449,0.258,-0.0772,0.24249983,0.68297106,0.074529104,Neutral,Neutral
2057.057,2058.975,emergency case !,Secondary,549,0.743,0.257,0.0,-0.4389,0.21026553,0.6711924,0.11854211,Neutral,Negative
2059.059,2062.854,'s embarrassed death right .,Secondary,550,0.762,0.238,0.0,-0.7506,0.58658135,0.37895247,0.034466162,Negative,Negative
2062.937,2064.564,excuse . coming !,Secondary,551,0.0,0.386,0.614,0.1511,0.14538051,0.66208214,0.19253732,Neutral,Positive
2067.776,2071.529,"sir , shall go different hospital ?",Secondary,552,0.0,1.0,0.0,0.0,0.12918997,0.82770914,0.04310089,Neutral,Neutral
2071.613,2074.908,"going , sir ? n't called name yet .",Secondary,553,0.0,1.0,0.0,0.0,0.16640982,0.789889,0.043701235,Neutral,Neutral
2074.991,2076.618,"uju , stop dad .",Secondary,554,0.524,0.476,0.0,-0.296,0.46918797,0.4868072,0.044004764,Neutral,Negative
2076.701,2080.08,daddy fuming mad . said 'll knock .,Secondary,555,0.633,0.367,0.0,-0.7845,0.8067541,0.17461507,0.018630834,Negative,Negative
2089.756,2092.842,"professor kwon , happened ?",Secondary,556,0.0,1.0,0.0,0.0,0.1691368,0.80059683,0.030266363,Neutral,Neutral
2092.926,2095.678,"n't dislocate shoulder , n't worry much .",Secondary,557,0.0,0.675,0.325,0.3412,0.040582374,0.61102647,0.34839112,Neutral,Neutral
2097.097,2098.64,"ca n't really move fingers ,",Secondary,558,0.0,1.0,0.0,0.0,0.24578702,0.6812353,0.07297762,Neutral,Neutral
2098.723,2100.475,'s probably radius fracture .,Secondary,559,0.0,1.0,0.0,0.0,0.18707329,0.7622558,0.050670926,Neutral,Neutral
2100.558,2102.727,get xray done call orthopedics .,Secondary,560,0.0,1.0,0.0,0.0,0.09283368,0.8373035,0.06986284,Neutral,Neutral
2102.811,2104.854,neurosurgery ? 'm .,Chae Song-hwa,561,0.0,1.0,0.0,0.0,0.15863937,0.7947567,0.046603832,Neutral,Neutral
2106.648,2107.69,"hey , .",Secondary,562,0.0,1.0,0.0,0.0,0.18114398,0.64334464,0.17551133,Neutral,Neutral
2115.657,2116.783,bad .,Secondary,563,1.0,0.0,0.0,-0.5423,0.5683136,0.3568853,0.07480103,Negative,Negative
2117.951,2120.245,"professor kwon , surgery ?",Chae Song-hwa,564,0.0,1.0,0.0,0.0,0.10321407,0.8519188,0.04486707,Neutral,Neutral
2120.328,2121.454,know ?,Secondary,565,0.0,1.0,0.0,0.0,0.20078024,0.6329865,0.16623326,Neutral,Neutral
2121.538,2124.624,call another professor . patient needs surgery immediately .,Chae Song-hwa,566,0.0,1.0,0.0,0.0,0.4906848,0.46793047,0.041384716,Negative,Neutral
2124.707,2127.71,"someone else , would n't come allnighter .",Secondary,567,0.0,1.0,0.0,0.0,0.26383236,0.67776316,0.058404524,Neutral,Neutral
2129.212,2130.213,'s one .,Secondary,568,0.0,1.0,0.0,0.0,0.14176142,0.5953902,0.26284838,Neutral,Neutral
2131.005,2132.632,send patient another hospital .,Secondary,569,0.0,1.0,0.0,0.0,0.40531388,0.5592154,0.035470646,Neutral,Neutral
