Start,End,Text,Character,SentenceIndex
3816.509,3819.887,I barely got enough money to cover the bills for a kid with heart disease.,1.0,983
3820.596,3822.056,I'm completely broke.,1.0,984
3823.683,3826.144,You're a priest. Why do you always ask for wine?,1.0,985
3826.269,3828.02,"-Have a life of non-possession! -Hey, Jun-wan!",1.0,986
3828.271,3830.439,-You should be happy if you are -Open up!,1.0,987
3830.523,3833.025,"-as respected as Bopjong. -Hey, even you?",1.0,988
3833.109,3834.944,-Seriously? -Whatever. I don't have money.,1.0,989
3835.027,3836.946,"You're a priest, not a sommelier.",1.0,990
3849.292,3850.209,How did you...,,991
3850.877,3854.005,Mr. Ju heard about his wife's condition today.,,992
3854.422,3857.133,"He would do anything for his wife, you know.",,993
3857.842,3859.343,I'm very sorry for him.,,994
3860.553,3861.47,What do you mean?,,995
3861.554,3864.515,Jong-su is already having a hard time. I made him run the foundation.,,996
3865.391,3866.809,I don't know if I can face him.,,997
3869.812,3871.522,Jong-su is Mr. Ju's first name.,,998
3872.523,3874.358,-I see. -We're old friends.,,999
3875.902,3880.74,I told him not to come to my husband's funeral since his wife is sick.,,1000
3880.823,3882.366,No one can stop that stubborn man.,,1001
3882.45,3884.535,Mr. Ju wouldn't be himself if he didn't.,,1002
3886.37,3887.538,Goodness.,,1003
3888.039,3891.125,He was always quiet and didn't express any emotions.,,1004
3891.375,3895.755,"To be honest, I just thought that I could never read his mind.",,1005
3895.838,3898.925,So I was always cautious around him.,,1006
3900.218,3902.553,-But it turns out-- -He just doesn't have any schemes.,,1007
3902.637,3903.512,Gosh.,,1008
3904.388,3906.265,He was just like that when he was five years old.,,1009
3906.349,3908.017,And even on his wedding day.,,1010
3908.768,3912.188,He looks sulky so people get the wrong idea that he's hiding something.,,1011
3912.897,3915.399,-He doesn't have any ulterior motives. -Right.,,1012
3915.775,3918.236,"That reminds me. About two days before your husband passed away,",,1013
3918.402,3919.737,he came to see me at my house.,,1014
3920.613,3923.115,He came to my house at a late hour.,,1015
3923.699,3928.204,I just assumed that he came to ask me to vote for him at the board meeting.,,1016
3928.621,3931.082,"Well, I was irritated that he came to see me.",,1017
3931.332,3934.585,"But since your son asked me for a favor,",,1018
3934.794,3938.214,-I thought I'd give him what he wants. -What did he say?,,1019
3938.297,3939.465,Goodness.,,1020
3939.966,3941.217,I think I already know.,,1021
3941.801,3943.135,Yes.,,1022
3944.637,3946.264,He didn't say anything to me.,,1023
3947.098,3950.601,He stared at the flower tree in my garden for a long time.,,1024
3950.977,3954.772,Then he asked me for the tree because his wife likes flowers.,,1025
3954.981,3956.732,He can never ask for favors.,,1026
3957.65,3958.859,He's frustrating.,,1027
3959.485,3960.945,That fool.,,1028
3961.445,3962.446,Gosh.,,1029
3963.864,3966.659,"Goodness, it's already past 8 p.m.",,1030
3966.742,3968.035,You should go now.,,1031
3968.119,3971.622,I think he's waiting for you.,,1032
3971.706,3973.04,He asked me to cook for him.,,1033
3973.833,3978.129,It's been 30 years since I last packed a dinner.,,1034
3978.504,3980.047,-Bye. -Bye.,,1035
4021.005,4023.591,"Code Blue, third floor.",,1036
4024.508,4026.469,CPR in the ICU.,,1037
4026.594,4028.763,Third floor of the main building.,,1038
4042.276,4043.986,"Min-yeong, hang in there.",,1039
4044.236,4046.322,"Hang in there, Min-yeong.",,1040
4046.405,4048.824,-How long? -Ten minutes. I can't get her sinus back.,,1041
4048.908,4050.701,No way. Please do it one more time.,,1042
4050.785,4052.745,You brought her back last time!,,1043
4052.828,4055.456,"Ma'am, you should let Min-yeong go now...",,1044
4055.539,4058.084,"Just try it one more time, please. Please.",,1045
4058.167,4060.294,I'll do it. I'll keep trying.,,1046
4065.716,4066.55,Min-yeong.,,1047
4067.885,4069.595,Min-yeong.,,1048
4072.431,4074.392,"Min-yeong, hang in there, please.",,1049
4074.475,4076.727,"Hang in there, Min-yeong.",,1050
4077.645,4078.771,Min-yeong.,,1051
4082.691,4086.779,"Min-yeong, please. Hang in there. Min-yeong!",,1052
4107.383,4108.884,"Ma'am, she must be in a lot of pain.",,1053
4112.096,4113.806,We should let her rest now.,,1054
4130.114,4131.282,"My sweet Min-yeong,",,1055
4132.783,4134.243,do you want to go now?,,1056
4135.995,4137.163,But I don't want you to.,,1057
4139.707,4141.25,"If you stay here a little longer,",,1058
4142.042,4143.627,would that be too painful for you?,,1059
4145.045,4147.506,I would like to see you a bit more.,,1060
4150.759,4152.136,"I'm sorry, Min-yeong.",,1061
4153.429,4158.1,I am so sorry for making you go through this pain.,,1062
4161.187,4162.521,Min-yeong.,,1063
4163.898,4166.901,I love you so much.,,1064
4167.985,4169.195,My daughter.,,1065
4173.824,4175.034,I love you.,,1066
4181.832,4185.586,"March 26, 2019. At 2:29 p.m.",,1067
4187.421,4190.257,I pronounce Kim Min-yeong dead.,,1068
4197.431,4198.432,Min-yeong.,,1069
4199.85,4201.685,Min-yeong.,,1070
4204.438,4205.731,Min-yeong.,,1071
4212.988,4214.323,Min-yeong.,,1072
4224.5,4226.377,Did she want to see all of us?,,1073
4229.088,4230.673,I bet she'll just complain.,,1074
4230.881,4233.3,You're right. Her face changed completely.,,1075
4235.344,4236.637,What choice do we have?,,1076
4237.054,4239.431,"Whatever she says, we should try to understand her.",,1077
4240.015,4241.141,I can understand her.,,1078
4241.225,4244.478,"I understand her, but we did our best.",,1079
4244.979,4248.232,Professor Ahn didn't get a day off for three months because of Min-yeong.,,1080
4249.275,4250.818,There he comes.,,1081
4259.034,4261.954,Thank you so much for your hard work.,1.0,1082
4262.997,4264.123,You should get back to work.,1.0,1083
4265.874,4267.71,-Pardon? -I can meet with her alone.,1.0,1084
4267.793,4269.128,You should go.,1.0,1085
4269.545,4271.046,You have a lot of work.,1.0,1086
4307.166,4308.417,Doctor.,,1087
4309.46,4312.004,Thank you so much for everything.,,1088
4314.465,4315.716,Min-yeong...,,1089
4319.511,4323.265,was in so much pain because I wanted to see her more.,,1090
4324.266,4327.77,"But thanks to great doctors and nurses she had,",,1091
4329.104,4331.774,she had three years of a happy life.,,1092
4334.526,4336.32,Thank you for your hard work.,,1093
4339.657,4341.033,Thank you for loving my daughter,,1094
4341.575,4342.868,and treating her,,1095
4344.286,4345.537,the best you could.,,1096
4347.373,4348.54,Thank you so much.,,1097
4369.978,4373.816,"Father, a girl went to heaven today.",1.0,1098
4375.526,4377.152,I was at her 100th-day celebration.,1.0,1099
4377.861,4382.408,"Every year, we celebrated her birthday together. We made so many memories.",1.0,1100
4387.788,4388.914,Just three years...,1.0,1101
4390.124,4392.584,"After only three years,",1.0,1102
4394.253,4395.629,Min-yeong left this world.,1.0,1103
4400.551,4401.969,"I'm his child,",1.0,1104
4405.264,4406.807,but I can't stop resenting God.,1.0,1105
4410.811,4412.813,I hate him.,1.0,1106
4413.814,4415.065,"And I resent him, too.",1.0,1107
4416.817,4419.445,"It's so hard to move on with my life, Father.",1.0,1108
4421.697,4423.407,What should I do?,1.0,1109
4432.082,4434.376,TO THE FRIED CHICKEN RESTAURANT ON THE POLICE STATION ALLEY,,1110
4434.46,4437.463,That's why I told you I wasn't going to be a doctor.,1.0,1111
4437.546,4440.966,"I told you I was going to be a priest, too, didn't I?",1.0,1112
4441.049,4442.301,Remember what you guys told me?,1.0,1113
4442.468,4445.012,"That I could be a priest whenever I wanted,",1.0,1114
4445.095,4447.973,but that's not the case for a doctor.,1.0,1115
4448.056,4450.517,I worked all these years as a doctor because of you guys.,1.0,1116
4450.601,4454.271,"Starting now, I'm going to do what I want with my life. Okay?",1.0,1117
4454.354,4455.773,Did you get that?,1.0,1118
4456.899,4457.775,I don't...,1.0,1119
4458.776,4460.402,deserve to be a doctor.,1.0,1120
4460.736,4461.779,I can't...,1.0,1121
4462.696,4464.615,I can't control my emotions.,1.0,1122
4466.116,4467.993,I empathize too easily.,1.0,1123
4469.411,4470.454,Other doctors tell me,1.0,1124
4471.246,4474.333,"that once time passes, it becomes like nothing.",1.0,1125
4476.126,4477.711,You know what?,1.0,1126
4478.253,4482.216,I care too much about all my patients.,1.0,1127
4482.299,4486.345,"I completely go nuts for them, you know?",1.0,1128
4486.887,4490.516,I didn't cry even when our father passed away.,1.0,1129
4492.768,4495.521,"My father recently passed away, you know.",1.0,1130
4496.23,4497.231,Is that so?,,1131
4497.689,4498.899,But...,1.0,1132
4499.858,4502.861,when Min-yeong's mother,1.0,1133
4503.821,4506.49,thanked me...,1.0,1134
4507.241,4509.076,for treating her today.,1.0,1135
4511.453,4512.454,Damn it.,1.0,1136
4513.539,4516.792,My patient's mother comforted me. But I'm the doctor!,1.0,1137
4519.92,4522.089,"But then,",1.0,1138
4523.507,4524.842,"to tell you the truth,",1.0,1139
4525.968,4527.553,it was the most wonderful feeling...,1.0,1140
4528.387,4531.056,It was a kind of feeling,1.0,1141
4531.139,4533.809,that I couldn't experience in this world.,1.0,1142
4534.643,4537.938,"I was so grateful, but I was sorry at the same time.",1.0,1143
4541.108,4542.276,"Anyway,",1.0,1144
4542.776,4544.528,I don't deserve to be a doctor.,1.0,1145
4547.656,4549.283,No. It's too hard.,1.0,1146
4551.618,4555.038,I won't do it. I'll quit being a doctor!,1.0,1147
4556.206,4558.709,"As a matter of fact, I was going to quit after this year.",1.0,1148
4559.209,4562.045,I was planning to hand off things I do to my friend anyway.,1.0,1149
4563.422,4564.464,It's over now.,1.0,1150
4565.007,4568.302,I'll quit my job tomorrow. Damn it.,1.0,1151
4570.637,4573.39,"Andrea, if that's how you feel,",,1152
4573.473,4575.517,I'll tell you to quit later.,,1153
4575.684,4578.02,So why don't you hang in there one more year?,,1154
4579.646,4580.856,Seriously.,,1155
4584.484,4586.486,1 YEAR AGO,,1156
4593.744,4595.537,"Hey, Min-u...",1.0,1157
4605.339,4606.423,Min-u...,1.0,1158
4608.467,4610.886,wrote me a letter.,1.0,1159
4612.471,4614.973,He couldn't even read Korean.,1.0,1160
4619.144,4622.814,But he wrote me a letter before he died.,1.0,1161
4626.401,4627.402,I...,1.0,1162
4628.111,4630.072,don't deserve to be a doctor.,1.0,1163
4630.739,4633.075,I'm not good enough and I've got nothing to show for!,1.0,1164
4634.076,4635.661,I'm going to quit being a doctor.,1.0,1165
4636.37,4639.081,I'm going to quit tomorrow!,1.0,1166
4640.29,4641.416,Andrea.,,1167
4642.167,4643.46,Hang in there for one more year.,,1168
4646.463,4647.714,Seriously.,,1169
4647.798,4649.341,2 YEARS AGO,,1170
4650.133,4651.76,"You know, my patient, Min-ji?",1.0,1171
4652.427,4655.055,Min-ji woke up today.,1.0,1172
4656.348,4660.143,She was even able to breathe on her own.,1.0,1173
4660.519,4664.147,She looked at me and winked at me like this.,1.0,1174
4665.023,4666.566,Just like this.,1.0,1175
4666.65,4670.696,She looked at me and winked at me.,1.0,1176
4671.863,4674.574,Okay. Cheers.,1.0,1177
4674.908,4678.12,It's the happiest day of my life. Cheers!,1.0,1178
4678.453,4679.705,Cheers!,1.0,1179
4679.788,4682.332,3 YEARS AGO,,1180
4686.628,4687.838,I'm going to quit.,1.0,1181
4689.506,4690.757,I'm not a doctor.,1.0,1182
4691.299,4693.343,I'm a fraud!,1.0,1183
4694.386,4696.638,Die! I should die!,1.0,1184
4698.557,4699.599,Andrea.,,1185
4700.726,4702.728,Let's try this for one more year. Okay?,,1186
4705.814,4707.399,"My gosh, how adorable.",,1187
4715.407,4717.534,"Yes, come in.",5.0,1188
4719.411,4721.747,What's a good menu in the cafeteria?,2.0,1189
4722.789,4725.876,-Look at you. You came to work early. -I didn't go home last night.,5.0,1190
4726.835,4728.17,I'll have breakfast before I go.,2.0,1191
4728.837,4730.63,Should you drive after an all-nighter?,5.0,1192
4730.714,4732.257,I'll grab a cab. Bye.,2.0,1193
4732.841,4735.761,Do you have a symposium this weekend? Was it at J Hotel?,5.0,1194
4735.844,4737.554,How do you know about it?,2.0,1195
4739.389,4740.766,Right. Professor Jang?,2.0,1196
4741.6,4743.685,I'll send him your regards. I'm leaving.,2.0,1197
4743.81,4745.02,Bye.,5.0,1198
4754.237,4755.155,Hey.,2.0,1199
4760.535,4761.453,Get off now.,2.0,1200
4763.955,4765.332,Listen to me.,,1201
4765.415,4767.918,I'm sober now. I swear.,,1202
4768.668,4770.295,I'm completely sober.,,1203
4770.545,4771.588,Are you kidding me?,2.0,1204
4771.671,4775.926,-I smell alcohol whenever you talk. -No way. It's been hours.,2.0,1205
4776.009,4778.512,I just smell like alcohol.,,1206
4778.595,4781.89,"When we talked on the phone earlier, you were still drinking at the wrap party.",2.0,1207
4782.557,4785.102,That was five hours ago. You were totally drunk then.,2.0,1208
4785.185,4788.063,-This is a crime. -I'm completely fine now.,2.0,1209
4788.23,4789.773,Forget it. Let's just go.,,1210
4789.898,4792.4,No one will know anyway. What's your problem?,,1211
4793.068,4795.32,Do you see the sauna over there? Get some sleep there.,2.0,1212
4799.032,4800.7,That's enough.,,1213
4801.535,4803.203,Stop making a big deal out of nothing!,,1214
4804.913,4808.291,I'll drop off your car at your house. Let's talk later.,2.0,1215
4808.959,4809.96,And we should...,2.0,1216
4811.628,4812.587,end it then.,2.0,1217
