Start,End,Text,Character,SentenceIndex,vaderNeg,vaderNeu,vaderPos,vaderCompound,roBERTaNeg,roBERTaNeu,roBERTaPos,roBERTaMajorSentiment,vaderMajorSentiment
2270.142,2272.652,'s hard . n't worry .,Chae Song-hwa,752,0.241,0.344,0.414,0.2514,0.11164291,0.5240906,0.36426646,Neutral,Positive
2272.728,2274.438,'m worried ...,Secondary,753,0.524,0.476,0.0,-0.296,0.67780995,0.3001555,0.022034584,Negative,Negative
2275.022,2276.192,since doctor .,Secondary,754,0.0,1.0,0.0,0.0,0.14614396,0.7213093,0.13254675,Neutral,Neutral
2277.4,2279.11,need get admitted today ?,Secondary,755,0.0,0.682,0.318,0.1027,0.08345297,0.88782626,0.028720723,Neutral,Neutral
2279.193,2281.863,"well , 're pressed time surgery .",Chae Song-hwa,756,0.0,0.656,0.344,0.2732,0.1751627,0.76312363,0.061713614,Neutral,Neutral
2281.946,2284.026,"still , 's best soon possible .",Chae Song-hwa,757,0.0,0.488,0.512,0.6369,0.0059991023,0.13373756,0.8602633,Positive,Positive
2284.115,2286.615,'m available weekend . let 's .,Chae Song-hwa,758,0.0,1.0,0.0,0.0,0.0058673383,0.52137566,0.472757,Neutral,Neutral
2286.701,2289.291,get admitted today get tests .,Chae Song-hwa,759,0.0,0.741,0.259,0.1027,0.10126469,0.7951304,0.103604935,Neutral,Neutral
2289.829,2290.659,thank .,Secondary,760,0.0,0.0,1.0,0.3612,0.04915872,0.6146238,0.3362175,Neutral,Positive
2292.164,2294.634,thank school reunion get discharged .,Chae Song-hwa,761,0.0,0.615,0.385,0.3612,0.04508959,0.6430989,0.31181154,Neutral,Neutral
2296.585,2298.165,live ?,Secondary,762,0.0,1.0,0.0,0.0,0.14800154,0.7595648,0.09243361,Neutral,Neutral
2298.254,2299.464,hey .,Chae Song-hwa,763,0.0,1.0,0.0,0.0,0.18461223,0.5913169,0.22407086,Neutral,Neutral
2308.055,2310.345,long day .,Chae Song-hwa,764,0.0,1.0,0.0,0.0,0.24454343,0.63144994,0.12400666,Neutral,Neutral
2311.35,2312.94,"professor chae , n't drive today ?",Secondary,765,0.0,1.0,0.0,0.0,0.2684614,0.697848,0.033690512,Neutral,Neutral
2313.519,2316.359,. n't energy drive .,Chae Song-hwa,766,0.476,0.524,0.0,-0.2057,0.3492842,0.59856486,0.052150924,Neutral,Neutral
2318.065,2319.435,"'m hungry , .",Chae Song-hwa,767,0.0,1.0,0.0,0.0,0.40423533,0.5198189,0.07594573,Neutral,Neutral
2324.989,2328.199,"dr. chae , 'm hungry . let 's get kalguksu .",Lee Ik-joon,768,0.0,1.0,0.0,0.0,0.047579408,0.83160233,0.12081823,Neutral,Neutral
2328.284,2329.584,sounds great .,Chae Song-hwa,769,0.0,0.196,0.804,0.6249,0.0057539786,0.058774766,0.93547124,Positive,Positive
2329.994,2331.164,call others ?,Chae Song-hwa,770,0.0,1.0,0.0,0.0,0.17557938,0.7678188,0.056601774,Neutral,Neutral
2331.245,2332.825,"'m . god , 're loud .",Yang Seok-hyung,771,0.0,0.588,0.412,0.2732,0.4197969,0.4692028,0.11100032,Neutral,Neutral
2332.913,2334.793,'m . get . 'm right !,Kim Jun-wan,772,0.0,1.0,0.0,0.0,0.05201829,0.5951334,0.35284832,Neutral,Neutral
2334.874,2336.464,"hey , pull seat . wait .",Kim Jun-wan,773,0.0,1.0,0.0,0.0,0.17921813,0.7532063,0.06757557,Neutral,Neutral
2336.542,2337.542,hurry . pull . come .,Ahn Jeong-won,774,0.0,1.0,0.0,0.0,0.09231834,0.75871855,0.14896311,Neutral,Neutral
2337.626,2339.746,"hey , pull seat , . .",Kim Jun-wan,775,0.0,1.0,0.0,0.0,0.10528449,0.81755704,0.077158436,Neutral,Neutral
2339.837,2341.547,"drive ! hey , hold .",Kim Jun-wan,776,0.0,1.0,0.0,0.0,0.09558106,0.7412415,0.16317746,Neutral,Neutral
2341.63,2343.47,car ? okay . hold .,Kim Jun-wan,777,0.0,0.513,0.487,0.2263,0.12857077,0.77096236,0.10046682,Neutral,Neutral
2343.549,2344.969,come . five us !,Lee Ik-joon,778,0.0,1.0,0.0,0.0,0.059123132,0.7075347,0.23334226,Neutral,Neutral
2345.051,2346.761,"mama 's homemade kalguksu , 24 hours",Secondary,779,0.0,1.0,0.0,0.0,0.042650487,0.87632054,0.08102896,Neutral,Neutral
2356.437,2357.477,want pain relief patch ?,Ahn Jeong-won,780,0.379,0.115,0.506,0.0258,0.1748147,0.7795571,0.045628242,Neutral,Positive
2357.73,2359.48,carry sorts stuff .,Kim Jun-wan,781,0.0,1.0,0.0,0.0,0.14662854,0.7307867,0.12258479,Neutral,Neutral
2359.565,2360.605,ma'am .,Kim Jun-wan,782,0.0,1.0,0.0,0.0,0.1637822,0.6965758,0.139642,Neutral,Neutral
2361.734,2364.534,mother likes kalguksu . take home ?,Yang Seok-hyung,783,0.0,0.588,0.412,0.4215,0.02428172,0.78224695,0.19347137,Neutral,Neutral
2364.612,2366.452,"jeongwon , give cup . okay .",Lee Ik-joon,784,0.0,0.612,0.388,0.2263,0.019619543,0.56087947,0.41950098,Neutral,Neutral
2367.656,2369.446,know nickname ?,Lee Ik-joon,785,0.0,1.0,0.0,0.0,0.13577881,0.7361952,0.12802593,Neutral,Neutral
2369.533,2371.543,? angel ?,Ahn Jeong-won,786,0.0,1.0,0.0,0.0,0.09815377,0.8316998,0.07014642,Neutral,Neutral
2371.827,2373.657,'s buddha . see .,Lee Ik-joon,787,0.0,1.0,0.0,0.0,0.05669881,0.8563584,0.08694278,Neutral,Neutral
2374.163,2377.503,"makes sense , right ? family two priests two nuns .",Lee Ik-joon,788,0.0,1.0,0.0,0.0,0.059431437,0.8046773,0.13589127,Neutral,Neutral
2377.583,2379.043,"love buddha , .",Ahn Jeong-won,789,0.0,0.192,0.808,0.6369,0.008332736,0.23012674,0.76154053,Positive,Positive
2379.126,2382.506,goodness . jeongwon ideal friend .,Lee Ik-joon,790,0.0,0.094,0.906,0.8625,0.0025854441,0.07641802,0.92099655,Positive,Positive
2382.588,2385.838,"gosh , younger sister , would set .",Lee Ik-joon,791,0.0,1.0,0.0,0.0,0.051075954,0.7681326,0.18079148,Neutral,Neutral
2386.425,2388.545,"sister . oh , right . .",Kim Jun-wan,792,0.0,1.0,0.0,0.0,0.092496075,0.76608753,0.14141636,Neutral,Neutral
2388.636,2391.426,mom . want bring home kalguksu ?,Yang Seok-hyung,793,0.0,0.755,0.245,0.0772,0.06407183,0.8804683,0.05545992,Neutral,Neutral
2391.514,2393.564,asking ? buy .,Lee Ik-joon,794,0.0,1.0,0.0,0.0,0.1688461,0.730694,0.100459896,Neutral,Neutral
2393.641,2394.981,kalguksu .,Yang Seok-hyung,795,0.0,1.0,0.0,0.0,0.19826443,0.6561144,0.14562112,Neutral,Neutral
2395.726,2397.646,'ll home soon meal .,Yang Seok-hyung,796,0.0,1.0,0.0,0.0,0.010366139,0.7248045,0.26482934,Neutral,Neutral
2397.728,2399.228,something bothering ?,Kim Jun-wan,797,0.722,0.278,0.0,-0.3818,0.3432546,0.6225292,0.03421625,Neutral,Negative
2399.313,2400.653,? .,Chae Song-hwa,798,0.0,0.0,0.0,0.0,0.22945899,0.69902635,0.071514696,Neutral,Positive
2400.731,2402.191,bet 's gong hyeongu .,Kim Jun-wan,799,0.0,1.0,0.0,0.0,0.0452006,0.8326984,0.12210102,Neutral,Neutral
2402.274,2404.904,good samaritan subway ? ?,Ahn Jeong-won,800,0.0,0.38,0.62,0.504,0.05096757,0.89405966,0.054972656,Neutral,Positive
2404.985,2407.945,heard new chief performing surgery .,Ahn Jeong-won,801,0.0,1.0,0.0,0.0,0.04878182,0.8793059,0.071912326,Neutral,Neutral
2408.03,2409.62,?,Ahn Jeong-won,802,0.0,0.0,0.0,0.0,0.20457315,0.68945074,0.10597605,Neutral,Positive
2409.99,2413.49,heard professor min n't much experience tsa .,Chae Song-hwa,803,0.0,1.0,0.0,0.0,0.34612885,0.6088846,0.044986602,Neutral,Neutral
2413.577,2416.287,"given location tumor sequelae ,",Chae Song-hwa,804,0.464,0.536,0.0,-0.3818,0.09590896,0.8504662,0.05362482,Neutral,Neutral
2416.372,2418.872,going tsa much better choice craniotomy .,Chae Song-hwa,805,0.0,0.633,0.367,0.4404,0.0582143,0.623827,0.31795868,Neutral,Neutral
2419.291,2421.091,"since originally patient ,",Chae Song-hwa,806,0.0,1.0,0.0,0.0,0.123629026,0.7848889,0.091482036,Neutral,Neutral
2421.168,2423.798,'m thinking telling 'll take patient .,Chae Song-hwa,807,0.0,1.0,0.0,0.0,0.063346714,0.79941326,0.13724002,Neutral,Neutral
2424.505,2425.915,might bit awkward .,Ahn Jeong-won,808,0.444,0.556,0.0,-0.1531,0.41993704,0.53471315,0.0453498,Neutral,Neutral
2426.006,2427.756,'s professor min 's patient .,Ahn Jeong-won,809,0.0,1.0,0.0,0.0,0.08307574,0.8507125,0.06621175,Neutral,Neutral
2428.05,2429.47,mom wants talk .,Yang Seok-hyung,810,0.0,1.0,0.0,0.0,0.10043209,0.79710364,0.1024643,Neutral,Neutral
2429.885,2431.635,"hello , mother . 's ikjun , stepson ,",Lee Ik-joon,811,0.0,1.0,0.0,0.0,0.024987454,0.84076095,0.13425156,Neutral,Neutral
2431.72,2434.06,'s cheerful bubbly unlike biological son .,Lee Ik-joon,812,0.0,0.588,0.412,0.5423,0.009005452,0.18684483,0.8041497,Positive,Neutral
2434.14,2435.56,yes . right ?,Lee Ik-joon,813,0.0,0.27,0.73,0.4019,0.06648058,0.64298636,0.2905331,Neutral,Positive
2436.058,2438.438,gosh . going take surgery ?,Chae Song-hwa,814,0.0,1.0,0.0,0.0,0.2885917,0.6840285,0.02737975,Neutral,Neutral
2438.519,2440.059,would tell .,Chae Song-hwa,815,0.0,1.0,0.0,0.0,0.18518524,0.64018875,0.17462601,Neutral,Neutral
2440.563,2442.313,"course , would . yes .",Ahn Jeong-won,816,0.0,0.426,0.574,0.4019,0.017761312,0.3628147,0.619424,Positive,Positive
2442.398,2444.438,"'s better option patient , ought .",Kim Jun-wan,817,0.0,0.58,0.42,0.4404,0.05024334,0.5537043,0.39605233,Neutral,Neutral
2444.525,2446.485,`` perform surgery better .,Kim Jun-wan,818,0.0,0.508,0.492,0.4404,0.13324846,0.68174964,0.18500187,Neutral,Neutral
2446.569,2448.239,'s better patient . '',Kim Jun-wan,819,0.0,0.508,0.492,0.4404,0.07449766,0.58414197,0.34136036,Neutral,Neutral
2448.32,2449.86,'d tell exactly .,Kim Jun-wan,820,0.0,1.0,0.0,0.0,0.14835027,0.7049798,0.14666994,Neutral,Neutral
2450.448,2453.868,could n't . every doctor methods stories .,Ahn Jeong-won,821,0.0,1.0,0.0,0.0,0.28078055,0.6707762,0.048443284,Neutral,Neutral
2454.452,2455.492,'s crossing line .,Ahn Jeong-won,822,0.0,1.0,0.0,0.0,0.16258925,0.7515525,0.08585818,Neutral,Neutral
2455.578,2457.828,", . must stick facts .",Kim Jun-wan,823,0.0,1.0,0.0,0.0,0.1694849,0.74213076,0.088384375,Neutral,Neutral
2458.08,2459.92,"'re inclined stick facts ,",Chae Song-hwa,824,0.0,1.0,0.0,0.0,0.10715202,0.77454215,0.1183059,Neutral,Neutral
2459.999,2462.629,n't tell fact ex cheating ?,Chae Song-hwa,825,0.474,0.526,0.0,-0.5574,0.48784748,0.49824718,0.013905384,Neutral,Neutral
2462.71,2464.84,excuse . okay .,Secondary,826,0.0,0.0,1.0,0.296,0.16021383,0.6459093,0.19387688,Neutral,Positive
2465.463,2466.513,enjoy . thank .,Secondary,827,0.0,0.0,1.0,0.6908,0.0044564432,0.0839243,0.91161925,Positive,Positive
2466.589,2467.719,okay .,Lee Ik-joon,828,0.0,0.0,1.0,0.2263,0.11996016,0.5391302,0.34090966,Neutral,Positive
2468.466,2470.126,? okay .,Lee Ik-joon,829,0.0,0.0,1.0,0.2263,0.06475214,0.7088688,0.22637902,Neutral,Positive
2471.177,2473.347,"okay . thank . anyway , 'll get checked .",Lee Ik-joon,830,0.0,0.476,0.524,0.5267,0.013574755,0.50210506,0.48432016,Neutral,Positive
2473.429,2474.849,know clinics .,Lee Ik-joon,831,0.0,1.0,0.0,0.0,0.18553907,0.65971935,0.15474159,Neutral,Neutral
2475.389,2478.639,okay . thank . take care .,Lee Ik-joon,832,0.0,0.116,0.884,0.765,0.006824289,0.21173133,0.78144443,Positive,Positive
2479.852,2481.062,seokhyeong . yes ?,Lee Ik-joon,833,0.0,0.27,0.73,0.4019,0.019449467,0.8296653,0.15088522,Neutral,Positive
2481.145,2483.805,n't want mom know prostate problems .,Lee Ik-joon,834,0.495,0.505,0.0,-0.4445,0.6609521,0.32201463,0.017033283,Negative,Neutral
2483.898,2488.068,"told mom 're going bathroom often days ,",Yang Seok-hyung,835,0.0,1.0,0.0,0.0,0.18585433,0.76810056,0.046045154,Neutral,Neutral
2488.152,2490.402,due frequent urination urinary retention .,Yang Seok-hyung,836,0.0,1.0,0.0,0.0,0.48125362,0.49628165,0.022464812,Neutral,Neutral
2490.488,2492.778,professor min 's case different ex 's .,Kim Jun-wan,837,0.0,1.0,0.0,0.0,0.14477928,0.80767393,0.047546808,Neutral,Neutral
2492.865,2494.575,nothing .,Kim Jun-wan,838,0.0,1.0,0.0,0.0,0.2748684,0.56714666,0.157985,Neutral,Neutral
2494.658,2496.408,"'s strictly work , whereas 're couple .",Kim Jun-wan,839,0.0,1.0,0.0,0.0,0.06830635,0.8248392,0.10685441,Neutral,Neutral
2496.535,2497.695,ca n't tell .,Chae Song-hwa,840,0.0,1.0,0.0,0.0,0.2554892,0.65144265,0.09306817,Neutral,Neutral
2497.786,2499.206,never told .,Chae Song-hwa,841,0.0,1.0,0.0,0.0,0.23216064,0.6715454,0.09629396,Neutral,Neutral
2499.288,2501.248,'m saying 've told saw .,Kim Jun-wan,842,0.0,1.0,0.0,0.0,0.16954295,0.7665865,0.06387058,Neutral,Neutral
2501.332,2502.792,"could done ? yes , totally .",Chae Song-hwa,843,0.0,0.526,0.474,0.4019,0.010866422,0.2511158,0.73801774,Positive,Neutral
2502.875,2504.785,liar . hey .,Kim Jun-wan,844,0.767,0.233,0.0,-0.5106,0.60176414,0.36369285,0.034543056,Negative,Negative
2505.461,2506.921,kalguksu ready .,Ahn Jeong-won,845,0.0,0.286,0.714,0.3612,0.13930234,0.6797995,0.18089814,Neutral,Positive
2507.087,2508.757,fight later . let 's eat first .,Ahn Jeong-won,846,0.342,0.658,0.0,-0.3818,0.10312175,0.7796927,0.11718549,Neutral,Neutral
2510.007,2514.637,"saw girlfriend another guy , 'd call right away .",Chae Song-hwa,847,0.0,1.0,0.0,0.0,0.10926277,0.7934729,0.09726434,Neutral,Neutral
2514.72,2516.31,"goodness , 's easier said done .",Kim Jun-wan,848,0.0,0.341,0.659,0.7003,0.04933308,0.41690204,0.53376484,Positive,Positive
2520.392,2522.522,never liked professor jang begin .,Kim Jun-wan,849,0.368,0.632,0.0,-0.3252,0.87182647,0.1187402,0.009433302,Negative,Neutral
2522.603,2524.613,pass chili powder . okay .,Kim Jun-wan,850,0.0,0.612,0.388,0.2263,0.05168086,0.7693489,0.17897022,Neutral,Neutral
2527.566,2529.736,excuse . get another spoon ?,Ahn Jeong-won,851,0.0,0.698,0.302,0.0772,0.30591658,0.6543478,0.039735634,Neutral,Neutral
2538.744,2541.254,"hey , uju . daddy home soon .",Lee Ik-joon,852,0.0,1.0,0.0,0.0,0.011152336,0.6481625,0.34068522,Neutral,Neutral
2541.33,2543.04,still ?,Lee Ik-joon,853,0.0,1.0,0.0,0.0,0.19198221,0.7107032,0.097314596,Neutral,Neutral
2543.415,2544.785,uju still awake ?,Ahn Jeong-won,854,0.0,1.0,0.0,0.0,0.10580483,0.84066015,0.053534966,Neutral,Neutral
2545.834,2547.884,"hey , heard bought bigass tv .",Ahn Jeong-won,855,0.0,1.0,0.0,0.0,0.31562263,0.5898371,0.09454027,Neutral,Neutral
2547.962,2549.712,'ll see dreams . bye .,Lee Ik-joon,856,0.0,0.526,0.474,0.4019,0.057947602,0.7350568,0.2069956,Neutral,Neutral
2551.257,2553.047,seokhyeong 's tv like girlfriend .,Lee Ik-joon,857,0.0,0.615,0.385,0.3612,0.037559208,0.80947125,0.1529695,Neutral,Neutral
2553.133,2554.343,pretty expensive .,Kim Jun-wan,858,0.0,0.238,0.762,0.4939,0.6413878,0.30760568,0.05100648,Negative,Positive
2558.18,2561.18,want see meet next band practice session .,Ahn Jeong-won,859,0.0,0.822,0.178,0.0772,0.009987618,0.7926694,0.19734295,Neutral,Neutral
2561.267,2563.887,"right , meet ?",Yang Seok-hyung,860,0.0,1.0,0.0,0.0,0.07260591,0.798833,0.12856111,Neutral,Neutral
2564.52,2565.77,weekend ?,Yang Seok-hyung,861,0.0,1.0,0.0,0.0,0.08870532,0.8227228,0.088571966,Neutral,Neutral
2566.355,2567.855,surgery booked weekend .,Chae Song-hwa,862,0.0,1.0,0.0,0.0,0.031594075,0.8533792,0.11502678,Neutral,Neutral
2567.982,2569.532,many bowls rice would like ?,Secondary,863,0.0,0.615,0.385,0.3612,0.04111467,0.8686404,0.090245,Neutral,Neutral
2569.608,2571.438,two ? one .,Chae Song-hwa,864,0.0,1.0,0.0,0.0,0.18928614,0.6694394,0.14127451,Neutral,Neutral
2571.527,2573.607,"two many , right ? yes , 'm getting full .",Chae Song-hwa,865,0.0,0.69,0.31,0.4019,0.01657861,0.3629196,0.62050176,Positive,Neutral
2573.821,2575.911,"one , please . jeez !",Chae Song-hwa,866,0.0,0.436,0.564,0.3802,0.3692049,0.5278546,0.10294045,Neutral,Positive
2576.699,2579.159,want five . please stirfry five bowls rice .,Ahn Jeong-won,867,0.0,0.581,0.419,0.3818,0.019837646,0.86097705,0.119185224,Neutral,Neutral
2579.285,2582.365,"knew jeongwon would get angry . hey , n't full ?",Lee Ik-joon,868,0.32,0.68,0.0,-0.5106,0.44918597,0.5141763,0.036637716,Neutral,Neutral
2582.621,2584.621,"hey , n't eat much .",Lee Ik-joon,869,0.0,1.0,0.0,0.0,0.45634854,0.5022512,0.0414003,Neutral,Neutral
2585.291,2587.751,"us , . started eating .",Lee Ik-joon,870,0.0,1.0,0.0,0.0,0.1900587,0.74989986,0.0600415,Neutral,Neutral
2587.835,2591.045,"guys , one would eat fast even war . eat quickly ?",Lee Ik-joon,871,0.328,0.672,0.0,-0.5994,0.10826407,0.7618808,0.12985511,Neutral,Neutral
2591.13,2594.09,okay . getting worked ? order five servings .,Kim Jun-wan,872,0.0,0.725,0.275,0.2263,0.048423816,0.8669288,0.084647365,Neutral,Neutral
2594.174,2595.974,'re selfcentered .,Ahn Jeong-won,873,0.0,1.0,0.0,0.0,0.59605104,0.36023533,0.043713603,Negative,Neutral
2596.051,2598.551,weird thing hear middle eating kalguksu .,Kim Jun-wan,874,0.254,0.746,0.0,-0.1779,0.5060442,0.46110192,0.032853846,Negative,Neutral
2598.637,2599.927,n't try eat faster ?,Kim Jun-wan,875,0.0,1.0,0.0,0.0,0.09523189,0.82226443,0.082503706,Neutral,Neutral
2600.014,2602.854,n't try slow little ?,Ahn Jeong-won,876,0.0,1.0,0.0,0.0,0.12972024,0.7843883,0.08589144,Neutral,Neutral
2602.933,2603.773,"hi , mom .",Yang Seok-hyung,877,0.0,1.0,0.0,0.0,0.10292524,0.71731424,0.17976049,Neutral,Neutral
2604.727,2605.937,"oh , fresh kimchi ?",Yang Seok-hyung,878,0.0,0.465,0.535,0.3182,0.07125252,0.82715553,0.10159193,Neutral,Positive
2606.02,2608.4,excuse . 'll take fresh kimchi go well .,Yang Seok-hyung,879,0.0,0.412,0.588,0.5719,0.014283414,0.46028256,0.525434,Positive,Positive
2608.48,2610.57,must control pace 'm paying food ?,Kim Jun-wan,880,0.0,1.0,0.0,0.0,0.23249762,0.74262744,0.02487502,Neutral,Neutral
2610.649,2613.029,", 're . hospital 's paying .",Ahn Jeong-won,881,0.0,1.0,0.0,0.0,0.21789527,0.7420979,0.04000684,Neutral,Neutral
2613.11,2615.95,"'s dad 's hospital . strictly speaking , money .",Ahn Jeong-won,882,0.0,1.0,0.0,0.0,0.26255953,0.6855476,0.051892847,Neutral,Neutral
2616.03,2617.16,"jeez , petty prick .",Kim Jun-wan,883,0.808,0.192,0.0,-0.4939,0.9224983,0.063782915,0.013718834,Negative,Negative
2617.239,2619.279,fine . 'll pay ate . much owe ?,Kim Jun-wan,884,0.194,0.556,0.25,0.1027,0.0945285,0.8361422,0.06932941,Neutral,Neutral
2619.366,2621.156,"pay . okay , much ?",Ahn Jeong-won,885,0.326,0.233,0.442,0.128,0.07919086,0.822719,0.098090135,Neutral,Positive
2621.243,2622.703,"guys , stop . enough !",Lee Ik-joon,886,0.555,0.445,0.0,-0.3595,0.49173138,0.41795653,0.090312116,Negative,Negative
2623.495,2624.905,"gosh , seriously .",Lee Ik-joon,887,0.63,0.37,0.0,-0.1779,0.5520785,0.38391805,0.06400348,Negative,Negative
2624.997,2626.917,guys acting like 're around uju 's age .,Lee Ik-joon,888,0.0,0.737,0.263,0.3612,0.30202568,0.65816706,0.039807264,Neutral,Neutral
2626.999,2629.039,'re 40. must fight fried rice ?,Lee Ik-joon,889,0.342,0.658,0.0,-0.3818,0.26621032,0.70540166,0.028388055,Neutral,Neutral
2629.126,2630.746,"hey , idea .",Ahn Jeong-won,890,0.0,1.0,0.0,0.0,0.05379193,0.6647851,0.281423,Neutral,Neutral
2630.836,2633.166,"cheonggukjang last time , ate tofu .",Ahn Jeong-won,891,0.0,1.0,0.0,0.0,0.056541998,0.8605609,0.08289712,Neutral,Neutral
2633.255,2635.715,two ate beef . jeez .,Ahn Jeong-won,892,0.0,1.0,0.0,0.0,0.77310616,0.21052143,0.01637237,Negative,Neutral
2635.799,2639.719,"okay , heard . jeez , things prick remembers .",Lee Ik-joon,893,0.289,0.482,0.229,-0.128,0.31937256,0.6153022,0.06532528,Neutral,Neutral
2639.97,2641.64,many bowls rice ?,Ahn Jeong-won,894,0.0,1.0,0.0,0.0,0.09610294,0.84940624,0.05449079,Neutral,Neutral
2641.722,2643.182,"five , please ! two !",Kim Jun-wan,895,0.0,0.41,0.59,0.4374,0.07052676,0.5308169,0.3986563,Neutral,Positive
2644.6,2646.06,"give us 3.5 bowls , please .",Yang Seok-hyung,896,0.0,0.635,0.365,0.3182,0.09399053,0.7334722,0.17253724,Neutral,Neutral
2652.232,2657.532,really hurt feelings ?,Secondary,897,0.649,0.351,0.0,-0.5709,0.7442356,0.2471673,0.008597162,Negative,Negative
2669.124,2671.384,", understand . messing .",Chae Song-hwa,898,0.0,1.0,0.0,0.0,0.39895537,0.53852767,0.062516905,Neutral,Neutral
2671.46,2673.0,okay,Secondary,899,0.0,0.0,1.0,0.2263,0.17024642,0.50669515,0.32305846,Neutral,Positive
2683.931,2686.731,"hello , professor . n't given yet ?",Secondary,900,0.0,1.0,0.0,0.0,0.18591875,0.7552128,0.058868457,Neutral,Neutral
2686.934,2690.154,course . could ? 's important patient .,Secondary,901,0.0,0.69,0.31,0.2023,0.10143635,0.8173501,0.08121354,Neutral,Neutral
2690.729,2693.269,"professor , 'm begging last time .",Secondary,902,0.0,1.0,0.0,0.0,0.28237942,0.6393874,0.07823318,Neutral,Neutral
2693.774,2695.034,please perform surgery .,Secondary,903,0.0,0.465,0.535,0.3182,0.38005978,0.577978,0.041962184,Neutral,Positive
2695.109,2697.649,ca n't . 'd overstepping bounds .,Chae Song-hwa,904,0.0,1.0,0.0,0.0,0.36146444,0.58574104,0.0527945,Neutral,Neutral
2699.279,2701.279,unless patient requests .,Chae Song-hwa,905,0.0,1.0,0.0,0.0,0.20356587,0.73220867,0.06422541,Neutral,Neutral
2703.45,2706.08,"'s getting late , n't bring today .",Chae Song-hwa,906,0.0,1.0,0.0,0.0,0.62658316,0.3292177,0.044199113,Negative,Neutral
2706.662,2709.752,speak patient tomorrow morning .,Chae Song-hwa,907,0.0,1.0,0.0,0.0,0.04800624,0.8398806,0.11211318,Neutral,Neutral
2710.457,2711.917,explain situation well .,Chae Song-hwa,908,0.0,0.488,0.512,0.2732,0.088951506,0.74170506,0.16934347,Neutral,Positive
2719.717,2721.047,feeling ?,Chae Song-hwa,909,0.0,0.0,1.0,0.128,0.18594061,0.76372933,0.050330095,Neutral,Positive
2721.51,2723.26,"well , know .",Secondary,910,0.0,0.323,0.677,0.2732,0.21386902,0.6276449,0.15848614,Neutral,Positive
2723.679,2726.009,"'s husband ? caregiver , 's fine .",Chae Song-hwa,911,0.0,0.69,0.31,0.2023,0.017912716,0.42544848,0.5566388,Positive,Neutral
2726.932,2730.312,", 'd get nerves , better .",Secondary,912,0.222,0.317,0.46,0.3612,0.07035869,0.59141266,0.33822858,Neutral,Positive
2730.394,2733.734,"get , needs sign consent surgery .",Chae Song-hwa,913,0.0,0.678,0.322,0.2263,0.30243424,0.6656998,0.031866074,Neutral,Neutral
2733.856,2736.476,"email ? yes , .",Chae Song-hwa,914,0.0,0.27,0.73,0.4019,0.032819003,0.60596436,0.36121663,Neutral,Positive
2737.443,2740.403,read n't replied yet .,Secondary,915,0.0,1.0,0.0,0.0,0.3937959,0.5642371,0.041966986,Neutral,Neutral
2740.487,2743.277,cares reply ? come right away .,Chae Song-hwa,916,0.0,0.571,0.429,0.4588,0.04551523,0.78138,0.17310472,Neutral,Neutral
2743.365,2746.865,takes two days get . 's indonesia .,Secondary,917,0.0,1.0,0.0,0.0,0.12511562,0.7821821,0.0927023,Neutral,Neutral
2747.911,2749.041,place called ?,Secondary,918,0.0,1.0,0.0,0.0,0.14192691,0.78802365,0.07004948,Neutral,Neutral
2749.872,2751.422,never remember name .,Secondary,919,0.0,1.0,0.0,0.0,0.3042835,0.61093533,0.08478113,Neutral,Neutral
2751.999,2753.629,'s probably busy cutting trees .,Secondary,920,0.273,0.727,0.0,-0.128,0.32392576,0.6169899,0.05908426,Neutral,Neutral
2755.002,2756.882,around breast cancer surgery ?,Chae Song-hwa,921,0.595,0.405,0.0,-0.6597,0.34206206,0.64116234,0.016775627,Neutral,Negative
2757.463,2759.173,never told . idea .,Secondary,922,0.0,1.0,0.0,0.0,0.29490128,0.6363607,0.068738,Neutral,Neutral
2759.381,2761.721,hey . nothing changes even knows .,Secondary,923,0.0,1.0,0.0,0.0,0.44632596,0.50183326,0.05184072,Neutral,Neutral
2763.051,2765.511,n't want think husband everything else .,Secondary,924,0.196,0.804,0.0,-0.0572,0.42764595,0.5150727,0.05728136,Neutral,Neutral
2769.558,2771.638,'ll suffer die alone .,Secondary,925,0.904,0.096,0.0,-0.8555,0.8605545,0.12324751,0.016197978,Negative,Negative
2772.269,2773.899,talking ?,Chae Song-hwa,926,0.0,1.0,0.0,0.0,0.18518972,0.708903,0.1059072,Neutral,Neutral
2774.73,2777.11,'s curtains ? n't feel stuffy ?,Chae Song-hwa,927,0.0,1.0,0.0,0.0,0.22846133,0.69585246,0.07568622,Neutral,Neutral
2777.191,2779.281,ward filled elderly ladies .,Secondary,928,0.0,1.0,0.0,0.0,0.2206577,0.7074979,0.071844354,Neutral,Neutral
2779.359,2782.069,'re nosy .,Secondary,929,0.0,1.0,0.0,0.0,0.712817,0.25388676,0.03329622,Negative,Neutral
2782.863,2784.783,breast cancer patient fascinates .,Secondary,930,0.468,0.213,0.319,-0.34,0.4948814,0.4622237,0.04289483,Negative,Negative
2784.865,2787.785,think want know whether one breasts fake .,Secondary,931,0.33,0.532,0.138,-0.4215,0.23506835,0.72563666,0.039295025,Neutral,Neutral
2788.702,2790.412,keep looking .,Secondary,932,0.0,1.0,0.0,0.0,0.1154504,0.66513944,0.21941018,Neutral,Neutral
